,q,sample,Kq,angle/90,h/lo,D/lo,d/lo,liquid,a/a_smooth_Kut,Pr,P,a/a_smooth_Lab,a/a_smooth_Bor
254,86888.67,24,546.241424311218,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.85974432134403,1.75,101325,1.89470768068867,1.57232917634623
255,103041.33,24,647.788058697668,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.75533721369411,1.75,101325,1.79853051753189,1.4925162525528
256,115000.0,24,722.968412288853,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.78345951760003,1.75,101325,1.83404527841795,1.52198828948032
257,136279.11,24,856.743406824678,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.73047148803873,1.75,101325,1.78965352597523,1.48514965296334
258,155425.11,24,977.108217448003,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.6945554919286,1.75,101325,1.76020548846147,1.460712105662
259,176637.22,24,1110.46200430015,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.59713753218313,1.75,101325,1.66610330411353,1.38262110961221
260,194932.22,24,1225.47684867253,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.58206709933704,1.75,101325,1.65581275120808,1.37408146165549
261,212578.0,24,1336.41025345687,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.56387399669477,1.75,101325,1.64150636760247,1.3622092638593
262,236146.67,24,1484.57898328,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.53840587476392,1.75,101325,1.62044337627732,1.34473007372395
263,259888.67,24,1633.83738366749,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.49575797626213,1.75,101325,1.58056044227905,1.31163309448915
264,291946.11,24,1835.37230974441,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.48333050646505,1.75,101325,1.57351741701489,1.30578841764245
265,323472.0,24,2033.56555008609,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.45286917243931,1.75,101325,1.54648104517301,1.28335219874557
266,351257.11,24,2208.24169671192,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.39150489088104,1.75,101325,1.48523705999541,1.23252868346038
267,389882.0,24,2451.06409147828,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.33567389157876,1.75,101325,1.43061161193322,1.18719758218572
268,437623.67,24,2751.20078156453,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.31414187787081,1.75,101325,1.41297936029735,1.17256540225933
269,469719.44,24,2952.9766761566,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.26893140483389,1.75,101325,1.367591206793,1.13489989916208
270,526384.0,24,3309.20873681961,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.19212129971759,1.75,101325,1.28969615874875,1.07025844656167
271,586740.44,24,3688.6504724562,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.15787097456793,1.75,101325,1.25718320532064,1.04327746907092
272,607348.89,24,3818.20924094519,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.14705831249517,1.75,101325,1.24687707647346,1.03472489536957
273,650373.33,24,4088.69020682708,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.16715934155167,1.75,101325,1.27162515517837,1.05526216695127
274,696286.67,24,4377.33276789385,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.13250827136252,1.75,101325,1.23668147329337,1.0262640417435
275,770356.22,24,4842.9844632195,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.09329409120269,1.75,101325,1.19788995585059,0.994072777997807
276,834088.89,24,5243.65148270497,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.05868026114082,1.75,101325,1.16304208414389,0.965154161170279
277,865830.0,24,5443.19774271355,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.03675465115029,1.75,101325,1.14037393625994,0.94634292677516
278,1045920.0,24,6575.36627635789,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.947713073135792,1.75,101325,1.04901981044287,0.87053241581044
279,1129980.0,24,7103.82475233181,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.923909405585356,1.75,101325,1.02531021203141,0.850856930392953
280,1224110.0,24,7695.59011449485,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.907248442767032,1.75,101325,1.00950959013403,0.837744734212574
281,1378260.0,24,8664.68212105421,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.865169091052696,1.75,101325,0.966500841746579,0.80205378799593
282,14446.0,24,90.8174059471719,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,3.05562263076441,1.75,101325,2.93234348613421,2.43341453951451
283,21000.0,24,132.020318765791,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.93984000004867,1.75,101325,2.85663360310127,2.37058645302721
284,30161.5,24,189.615754497828,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.76175849760038,1.75,101325,2.71617449095977,2.25402601346458
285,38587.25,24,242.585764061679,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.48535934544615,1.75,101325,2.46449261086778,2.04516700726554
286,49651.88,24,312.145572615275,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.36958587876593,1.75,101325,2.369520729044,1.96635429000789
287,60616.5,24,381.076650117454,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.37786410540952,1.75,101325,2.39366624621901,1.98639152399347
288,72678.5,24,456.906606543786,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.32021867146952,1.75,101325,2.34980948188894,1.94999684905805
289,90070.5,24,566.244577209245,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.29987874831142,1.75,101325,2.34592736914893,1.94677526549178
290,111715.5,24,702.319805765699,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.19536652348481,1.75,101325,2.25545597644557,1.87169729340035
291,126909.0,24,797.836506392748,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.1040735329619,1.75,101325,2.17087189876635,1.80150492834854
292,142883.0,24,898.259962200593,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.09889933323047,1.75,101325,2.1741082513052,1.80419062576436
293,161502.25,24,1015.31326316154,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.06208808599783,1.75,101325,2.14471720144959,1.77980036985184
294,179878.5,24,1130.83890043392,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.98936723698183,1.75,101325,2.07652806853109,1.72321340169296
295,209063.5,24,1314.31571010914,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.92273961716559,1.75,101325,2.01706526865781,1.67386800868014
296,247086.0,24,1553.35107059829,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.8270481717681,1.75,101325,1.92738498818734,1.59944654358354
297,193431.88,24,1216.04468843172,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.93740893830978,1.75,101325,2.0271961380558,1.68227514277189
298,154225.0,24,969.563507697812,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.9984745976906,1.75,101325,2.07536263975532,1.72224626692818
299,118676.25,24,746.079826425174,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.10292366045718,1.75,101325,2.1648401665539,1.79649947624729
300,88428.38,24,555.921091216308,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.13653789948084,1.75,101325,2.17797985962247,1.80740349220211
301,63232.0,24,397.519466485641,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.17036952843383,1.75,101325,2.18787136066319,1.81561198570362
302,43289.75,24,272.148885442447,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.27408688328268,1.75,101325,2.2636542412541,1.87850064944584
303,25429.38,24,159.866421600782,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.97475769068921,1.75,101325,2.90906209209952,2.41409440085679
304,11685.0,24,73.4598773703935,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,5.61045553855811,1.75,101325,5.3461681999912,4.43653463179356
305,17228.25,24,108.308526513178,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,3.22142316670175,1.75,101325,3.10965841395385,2.58055989457593
306,23761.5,24,149.380990683492,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.67625212645796,1.75,101325,2.61123739478405,2.16694363148037
307,34168.75,24,214.808060325172,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.39632169267111,1.75,101325,2.36658963613109,1.96392191326053
308,52976.0,24,333.043257473168,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.34801663591903,1.75,101325,2.35302935077435,1.9526688674618
309,80840.25,24,508.216932100295,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.17533203818528,1.75,101325,2.21090465357951,1.83472623686161
310,111312.5,24,699.786272981765,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.06289728321645,1.75,101325,2.11910562612538,1.75854652286273
311,147071.25,24,924.590157442061,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,2.00498840784083,1.75,101325,2.07883328336753,1.7251263915341
312,181255.5,24,1139.49566133585,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.96159104705729,1.75,101325,2.04805546140211,1.69958531838923
313,228206.0,24,1434.658517346,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.83441209000679,1.75,101325,1.93003273626969,1.60164378572486
314,270971.63,24,1703.51242709933,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.7353331750157,1.75,101325,1.83627279312886,1.52383679962592
315,302670.0,24,1902.7899943258,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.68695159754039,1.75,101325,1.79167185078774,1.48682456620848
316,331508.25,24,2084.08689707092,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.63617483552684,1.75,101325,1.74302275293937,1.4464529581079
317,355033.75,24,2231.98423083876,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.59833151000951,1.75,101325,1.70660384090551,1.4162306084836
318,386037.25,24,2426.89337145091,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.55540283915303,1.75,101325,1.66540832210091,1.38204437658547
319,414463.75,24,2605.60173294595,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.51186773981758,1.75,101325,1.62263269054174,1.34654688310792
320,450640.0,24,2833.03030707695,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.46511740573391,1.75,101325,1.57684965890737,1.30855368914243
321,503248.13,24,3163.76088289943,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.39925079315196,1.75,101325,1.51151282614587,1.25433371131259
322,528522.0,24,3322.64966260634,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.36244609248613,1.75,101325,1.47416116501832,1.22333731689543
323,562677.5,24,3537.37442439705,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.34472832794828,1.75,101325,1.45803094500934,1.20995160267709
324,685700.5,24,4310.78088513629,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.23369466485543,1.75,101325,1.34648764109106,1.1173870382515
325,770355.0,24,4842.97679346765,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.17439956166444,1.75,101325,1.28675474982335,1.06781750903863
326,853073.75,24,5363.00325741563,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.12057396279864,1.75,101325,1.23196097021792,1.02234671729909
327,932308.13,24,5861.12459573991,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.08847487673833,1.75,101325,1.20021926808995,0.996005765145163
328,1023770.0,24,6436.11627346921,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,1.03028524417934,1.75,101325,1.13960521829265,0.945705003732643
329,1188450.0,24,7471.40703986685,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.950061107657229,1.75,101325,1.05610663987845,0.87641344368768
330,1235850.0,24,7769.39575936677,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.932745931701751,1.75,101325,1.03821131621881,0.861562952608244
331,1341350.0,24,8432.64069411872,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.895295178565372,1.75,101325,0.999250832742252,0.82923147186369
332,1409850.0,24,8863.27840056904,0.722222222222222,0.14383505553237,0.0339610547784763,0.0459473094061738,вода,0.870845401385251,1.75,101325,0.973577127840388,0.807926066447572
333,23552.73,25,148.068520114505,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,2.16321891197189,1.75,101325,2.11004661076073,1.75102887023907
334,36529.82,25,229.651356231283,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.90086545115042,1.75,101325,1.8814665336525,1.56134096849471
335,50612.55,25,318.184999264263,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.57464824781792,1.75,101325,1.5756110971987,1.3075258647814
336,72966.91,25,458.719748454988,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.40770610529012,1.75,101325,1.42584744602633,1.18324402400221
337,116874.0,25,734.749654068238,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.3357815209197,1.75,101325,1.37440976095677,1.14055829795439
338,145440.0,25,914.335007680789,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.31104827198437,1.75,101325,1.35882964780675,1.12762909165716
339,183631.82,25,1154.43482914011,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.32934953953931,1.75,101325,1.38854829698993,1.15229120691039
340,208035.45,25,1307.85268683737,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.30201536530956,1.75,101325,1.36566513992263,1.13330154646274
341,242945.45,25,1527.32075008088,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.28483984141578,1.75,101325,1.35463665663705,1.12414952464032
342,281216.0,25,1767.91552200193,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.24610335197188,1.75,101325,1.32021785260555,1.0955869709835
343,325664.36,25,2047.34821989796,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.21505282900745,1.75,101325,1.29363285816156,1.07352532905143
344,381690.36,25,2399.5658570014,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.1670777547915,1.75,101325,1.24914743440556,1.03660895909812
345,428040.0,25,2690.95129735757,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.13832231625716,1.75,101325,1.2230332513508,1.0149380214902
346,518713.45,25,3260.98642938586,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.095583420823,1.75,101325,1.18467685731098,0.983107846280101
347,578330.91,25,3635.78243287189,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.09617350650554,1.75,101325,1.18962126166579,0.987210975911106
348,649512.73,25,4083.27988843042,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.00226155230584,1.75,101325,1.09192010459446,0.906133360935582
349,731837.45,25,4600.82921113063,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.968798392243465,1.75,101325,1.05967031015895,0.879370766769246
350,945630.91,25,5944.88067490403,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.87077116539055,1.75,101325,0.960620014247396,0.797173564649464
351,1053650.0,25,6623.96232702739,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.828494380507731,1.75,101325,0.917282234004958,0.761209570304701
352,2172740.0,25,13659.3251140564,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.874634775534406,1.75,101325,0.992012631843688,0.82322482789794
353,1474910.0,25,9272.28992146915,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.758457921626814,1.75,101325,0.849207611954347,0.704717629352621
354,21887.09,25,137.59717136455,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,2.03153304885884,1.75,101325,1.97675886583938,1.64041961250224
355,33542.73,25,210.872471755945,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.6617676163085,1.75,101325,1.64013818955822,1.36107387697122
356,49627.64,25,311.993183447329,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.36900792225114,1.75,101325,1.36894799963378,1.13602583800296
357,64411.64,25,404.935487858445,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.36634562818656,1.75,101325,1.37821271674885,1.14371419287643
358,85959.82,25,540.40203987857,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.29117987512027,1.75,101325,1.31498298775479,1.09124280178897
359,106472.36,25,669.357852711715,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.24046178531464,1.75,101325,1.27237410429023,1.05588368474643
360,137811.82,25,866.379066956845,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.19684553540529,1.75,101325,1.23823912494604,1.0275566639063
361,174420.0,25,1096.52304757758,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.23180926956845,1.75,101325,1.28445890309625,1.06591229335273
362,228193.82,25,1434.58194556112,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.16780391511882,1.75,101325,1.2286747279948,1.01961961877059
363,265969.45,25,1672.06531290295,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.15068533579588,1.75,101325,1.21686156249479,1.00981642592455
364,305139.82,25,1918.31696688266,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.15071763957544,1.75,101325,1.2224814263428,1.01448008775765
365,349467.27,25,2196.9895420767,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.15205222292057,1.75,101325,1.22944541747528,1.02025917787958
366,453066.55,25,2848.28525491033,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.05722001173894,1.75,101325,1.13804904278026,0.944413606549534
367,530131.09,25,3332.7654994979,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.02123472219301,1.75,101325,1.10508381342513,0.917057306446724
368,573756.0,25,3607.02142922785,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,1.00923052150717,1.75,101325,1.09497655441615,0.908669765511158
369,659192.73,25,4144.13496869961,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.978215634752683,1.75,101325,1.06624878555722,0.884829935436788
370,729454.55,25,4585.84867695982,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.942291776438142,1.75,101325,1.03056537028081,0.855217940128689
371,933800.0,25,5870.50350778549,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.841383715919245,1.75,101325,0.927810822699451,0.769946753015696
372,1024350.0,25,6439.76254893988,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.798745877067255,1.75,101325,0.883514696243049,0.733187472026658
373,1281450.0,25,8056.06845154392,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.731327226816853,1.75,101325,0.815001986143316,0.676331982317973
374,1351120.0,25,8494.06157575405,0.922222222222222,0.0799083641846501,0.0139839637323138,0.0259702183600113,вода,0.701861423497734,1.75,101325,0.783546376119654,0.650228444603914
375,12824.0,26,80.6204079929761,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,4.98301041490249,1.75,101325,4.76302412496462,3.95261067216489
376,17640.0,26,110.897067763264,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,4.29859864510374,1.75,101325,4.15273023177698,3.44615634985165
377,25455.22,26,160.028869459682,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.72586482414582,1.75,101325,3.64370486386365,3.0237400343282
378,32755.56,26,205.923784407237,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.61479086476139,1.75,101325,3.56491801406246,2.95835851721217
379,43052.0,26,270.654226833563,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.26730751093963,1.75,101325,3.25172136801504,2.6984512874409
380,49847.78,26,313.377133588905,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.15075114374631,1.75,101325,3.15107809015601,2.61493214420116
381,62446.67,26,392.58234663153,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.12970965628358,1.75,101325,3.15363356079446,2.61705280961308
382,73876.67,26,464.439120131196,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.17781628993424,1.75,101325,3.22009906943958,2.67220942270362
383,95200.0,26,598.492111738251,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.01269050287897,1.75,101325,3.07868994100068,2.55486060910438
384,102672.11,26,645.466890026491,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.90546651540069,1.75,101325,2.97660468048628,2.470144831986
385,117348.0,26,737.729541263238,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.78536367915245,1.75,101325,2.86629773568282,2.37860626409196
386,126881.89,26,797.666074447904,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.70879446840904,1.75,101325,2.79477110582308,2.31924966351423
387,150436.0,26,945.743270183356,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.5767364922146,1.75,101325,2.67365440570591,2.21874058589874
388,164716.78,26,1035.52199055593,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.47983173316996,1.75,101325,2.58089504595775,2.14176393710075
389,187733.33,26,1180.21971759825,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.42528302369651,1.75,101325,2.53515203258722,2.1038039524184
390,209574.33,26,1317.52713579652,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.36569248942279,1.75,101325,2.48195039138138,2.05965440177793
391,165880.22,26,1042.83616768283,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.38427470088278,1.75,101325,2.48202592472525,2.05971708336283
392,129155.56,26,811.959914360676,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.46149092181513,1.75,101325,2.54112216685157,2.1087582872671
393,97377.22,26,612.179601186977,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.65083401160856,1.75,101325,2.71094880342376,2.2496894600938
394,75276.0,26,473.236262638745,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.7861309125744,1.75,101325,2.82496847707274,2.34430904779221
395,50960.0,26,320.369306871652,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.91777141973378,1.75,101325,2.92022142289423,2.42335500689953
396,31618.89,26,198.777901753356,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,3.2124760069739,1.75,101325,3.16442628128916,2.62600918293595
397,61444.44,26,386.281645485023,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.98051695819951,1.75,101325,3.00168111513188,2.49095459078621
398,84397.56,26,530.580608297854,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.71966440432378,1.75,101325,2.76810897149815,2.29712400680738
399,114539.67,26,720.074464034689,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.61024705030993,1.75,101325,2.68392482459775,2.22726352558043
400,144760.0,26,910.060064025516,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.49092642396743,1.75,101325,2.58130538987557,2.14210446230203
401,185232.67,26,1164.49886377326,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.40342013305375,1.75,101325,2.51117599093406,2.08390735823198
402,224531.11,26,1411.55565309699,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.27633668208744,1.75,101325,2.39369741278583,1.98641738766776
403,248169.33,26,1560.16162164251,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.22774098036137,1.75,101325,2.35042555479107,1.95050809910925
404,270702.33,26,1701.8194236782,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.28658746563782,1.75,101325,2.41951185473897,2.00783958417211
405,294174.22,26,1849.37972843228,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.29613407620657,1.75,101325,2.4363570431156,2.0218186171573
406,320001.33,26,2011.74655200366,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.2098007772587,1.75,101325,2.35133793648262,1.95126524194886
407,360725.33,26,2267.76538349976,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.15783188414686,1.75,101325,2.30522699481265,1.91299993080063
408,379534.22,26,2386.01089080599,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.09971623186777,1.75,101325,2.24694533228886,1.8646347083623
409,407480.0,26,2561.69711860402,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.08701116134329,1.75,101325,2.23864476726918,1.85774645816222
410,418721.78,26,2632.37061284663,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.99631799257633,1.75,101325,2.1433056499046,1.77862898932664
411,459922.22,26,2891.38467104143,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.97737936984638,1.75,101325,2.1296244026486,1.76727556291228
412,491588.67,26,3090.46156738338,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.85711971090284,1.75,101325,2.00454971194639,1.66348193426024
413,403491.56,26,2536.6230652622,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.92496025521359,1.75,101325,2.0641430180112,1.7129356282499
414,349757.33,26,2198.81305701294,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,1.91592929588307,1.75,101325,2.04469518846282,1.69679678523618
415,295260.0,26,1856.20568184702,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.00298454295124,1.75,101325,2.1255661296155,1.76390779216825
416,243672.0,26,1531.88833877608,0.888888888888889,0.199770910461625,0.0799083641846501,0.0799083641846501,вода,2.13494992635628,1.75,101325,2.25115163935981,1.86812532562202
